date_time,town,title,price,beds,sqft,url
2022-07-08 09:42, (Shady Grove Metro),Pet-friendly 1 bd/1 ba! The Residences At King Farm located in Rockville,2155,1,832.0,https://washingtondc.craigslist.org/mld/apa/d/rockville-pet-friendly-bd-ba-the/7506200213.html
2022-07-08 09:42, (purcellville),Hello Horse Lover! This 5-BR/5 FB/92.3 ac farm is yours.,4900,5,,https://washingtondc.craigslist.org/nva/apa/d/purcellville-hello-horse-lover-this-br/7506209774.html
2022-07-08 09:42, (Ashburn),"Custom designed vanity with granite countertops*, Wood style flooring*",2005,1,808.0,https://washingtondc.craigslist.org/nva/apa/d/ashburn-custom-designed-vanity-with/7506206087.html
2022-07-08 09:41, (Historic Vienna),2 BR / 1 BA great for pets! Pet-Friendly Community in Vienna,2216,2,1039.0,https://washingtondc.craigslist.org/nva/apa/d/vienna-br-ba-great-for-pets-pet/7506209425.html
2022-07-08 09:41, (Seconds to Petworth Metro),Apartment. Amazing downtown location! Walk to everything,1620,,354.0,https://washingtondc.craigslist.org/doc/apa/d/washington-apartment-amazing-downtown/7506196998.html
2022-07-08 09:40, (Washington),"Leasing Now, Package Receiving, Window Coverings",1285,,352.0,https://washingtondc.craigslist.org/doc/apa/d/washington-leasing-now-package/7506209197.html
2022-07-08 09:40, (GWU/Foggy Bottom/GW Hospital),Jr. 1BD with GWU & Foggy Bottom Metro at your door!,2200,1,593.0,https://washingtondc.craigslist.org/doc/apa/d/washington-jr-1bd-with-gwu-foggy-bottom/7506209060.html
2022-07-08 09:40, (Shops at Wisconsin Place),2 bed 1 bath ready to view now! Visit Legation House today!,2768,2,874.0,https://washingtondc.craigslist.org/doc/apa/d/washington-bed-bath-ready-to-view-now/7506209053.html
2022-07-08 09:39, (Dupont Circle),Great One-Bedroom Apt*PET FRIENDLY*No Security Deposit,1823,1,,https://washingtondc.craigslist.org/doc/apa/d/washington-great-one-bedroom-aptpet/7506205028.html
2022-07-08 09:39," (2100 Brooks Dr Forestville, MD)",OPEN HOUSE JULY 9TH! SCHEDULE YOUR TOUR NOW! Ask Tiffany!,1369,1,520.0,https://washingtondc.craigslist.org/mld/apa/d/district-heights-open-house-july-9th/7506208606.html
2022-07-08 09:38," (5901 Coverdale Way Alexandria, VA)",Quarantine & Keep Your Hands Clean... in a New HOME!,2495,2,990.0,https://washingtondc.craigslist.org/nva/apa/d/quarantine-keep-your-hands-clean-in-new/7506208560.html
2022-07-08 09:38," (Wheaton , Silver Spring)",AVA Wheaton Apartment Home - SPECIALS,2547,2,1003.0,https://washingtondc.craigslist.org/mld/apa/d/silver-spring-ava-wheaton-apartment/7499796057.html
2022-07-08 09:38," (5901 Coverdale Way Alexandria, VA)",2 swimming pools... FULL size washer and dryer in unit,1890,1,788.0,https://washingtondc.craigslist.org/nva/apa/d/swimming-pools-full-size-washer-and/7506208320.html
2022-07-08 09:37, (Reston Town Center),Lots of room to call your own! Spacious 1 bed! Beautiful neighborhood!,1814,1,761.0,https://washingtondc.craigslist.org/nva/apa/d/reston-lots-of-room-to-call-your-own/7506208256.html
2022-07-08 09:37," (5901 Coverdale Way Alexandria, VA)",.Roommate Style.. 2 Bed/2 Full Bath.. Washer and Dryer in Unit,2650,2,1081.0,https://washingtondc.craigslist.org/nva/apa/d/roommate-style-bed-full-bath-washer-and/7500111743.html
2022-07-08 09:37," (5901 Coverdale Way Alexandria, VA)",Gorgeous 2 Bed/2 Full Bath on Top Floor!!.. Washer and Dryer in Unit,2495,2,990.0,https://washingtondc.craigslist.org/nva/apa/d/gorgeous-bed-full-bath-on-top-floor/7506207984.html
2022-07-08 09:37, (Falls Church),"We’ve found your next apartment, and it’s amazing!",1934,1,882.0,https://washingtondc.craigslist.org/nva/apa/d/falls-church-weve-found-your-next/7506207921.html
2022-07-08 09:36, (North Bethesda),Experience a lifestyle of comfort and convenience at Lerner Oxford Square!,2015,2,1078.0,https://washingtondc.craigslist.org/mld/apa/d/rockville-experience-lifestyle-of/7506207861.html
2022-07-08 09:36, (North Bethesda),Experience a lifestyle of comfort and convenience at Lerner Oxford Square!,2015,2,1078.0,https://washingtondc.craigslist.org/mld/apa/d/rockville-experience-lifestyle-of/7506207861.html
2022-07-08 09:36," (4701 Kenmore Avenue, Alexandria, VA)",~Everything You Need. All Right Here~ At Seminary Towers!!,1834,1,785.0,https://washingtondc.craigslist.org/nva/apa/d/alexandria-everything-you-need-all/7503111905.html
2022-07-08 09:36, (maryland),"Renovated Units, Recycling, BBQ/Picnic Area",1405,1,,https://washingtondc.craigslist.org/mld/apa/d/temple-hills-renovated-units-recycling/7496133542.html
2022-07-08 09:36, (maryland),"Private, rentable clubroom with catering kitchen, Common-area Wi-Fi",2580,1,966.0,https://washingtondc.craigslist.org/mld/apa/d/potomac-private-rentable-clubroom-with/7506207662.html
2022-07-08 09:35, (upper marlboro),"Omg!! RENT MY 1 room in a 3b BAseMENT IN MINI MANSION UPPER MARL $1,00",1000,3,2500.0,https://washingtondc.craigslist.org/mld/apa/d/upper-marlboro-omg-rent-my-room-in-3b/7494972164.html
2022-07-08 09:35," (2100 Brooks Dr Forestville, MD)",STUDIOS ARE GOING FAST! APPLY TODAY TO LOCK IN A RATE! ASK ANTHONY,1209,,,https://washingtondc.craigslist.org/mld/apa/d/district-heights-studios-are-going-fast/7506207525.html
2022-07-08 09:35, (Upper Marlboro),OMG! Rent my 3 bedroom 3 bathroom basement in mini MANSION $2500,2500,3,2000.0,https://washingtondc.craigslist.org/mld/apa/d/upper-marlboro-omg-rent-my-bedroom/7496086867.html
2022-07-08 09:35, (maryland),Live The Extraordinary/Stunning Penthouse One Bedroom!,2963,1,729.0,https://washingtondc.craigslist.org/mld/apa/d/bethesda-live-the-extraordinary/7506207473.html
