date_time,town,title,price,beds,sqft,url
2022-07-05 10:56, (Three Rivers),Newly renovated Studio available immediately,1100,,,https://westernmass.craigslist.org/apa/d/three-rivers-newly-renovated-studio/7497230814.html
2022-07-05 10:56, (North End of Springfield),"Everything you want and MORE! 942 sq ft 2 bed, 1 bath available!",1168,2,942.0,https://westernmass.craigslist.org/apa/d/springfield-everything-you-want-and/7504918383.html
2022-07-05 10:11, (Charlemont),Sunny 2 Bedroom Heat Included,1300,2,1000.0,https://westernmass.craigslist.org/apa/d/charlemont-sunny-bedroom-heat-included/7504899929.html
2022-07-05 10:00, (Chicopee),1 Bedroom Available This Week!,1730,1,500.0,https://westernmass.craigslist.org/apa/d/chicopee-bedroom-available-this-week/7504895358.html
2022-07-05 09:42, (Springfield),Accepting applications for waitlist,987,1,790.0,https://westernmass.craigslist.org/apa/d/springfield-accepting-applications-for/7504888120.html
2022-07-05 09:41, (Springfield),"Our Waitlist is OPEN! Great Springfield Neighborhood, Playground",923,1,572.0,https://westernmass.craigslist.org/apa/d/springfield-our-waitlist-is-open-great/7504887755.html
2022-07-05 09:41, (Springfield),55 and over community Now accepting applications for waitlist,899,1,447.0,https://westernmass.craigslist.org/apa/d/springfield-55-and-over-community-now/7504887593.html
2022-07-05 09:41, (Springfield),Accepting applications for waitlist,1347,3,1366.0,https://westernmass.craigslist.org/apa/d/springfield-accepting-applications-for/7504887540.html
2022-07-05 09:40, (Springfield),Located just off Route I 91!!  Join our waitlist NOW!,1097,2,810.0,https://westernmass.craigslist.org/apa/d/springfield-located-just-off-route-91/7504887249.html
2022-07-05 09:39, (Springfield),Call for Details on how to get on our waitlist!!!,923,1,572.0,https://westernmass.craigslist.org/apa/d/springfield-call-for-details-on-how-to/7504886941.html
2022-07-05 09:34, (Brattleboro),Newly Renovated 2 Bedroom Apartment in Brattleboro,1400,2,1070.0,https://westernmass.craigslist.org/apa/d/brattleboro-newly-renovated-bedroom/7502527607.html
2022-07-05 08:55, (Springfield),Park Street Lofts,1499,,,https://westernmass.craigslist.org/apa/d/springfield-park-street-lofts/7502609372.html
2022-07-04 21:32, (Holyoke),One Bedroom Condo ready NOW,1000,1,523.0,https://westernmass.craigslist.org/apa/d/holyoke-one-bedroom-condo-ready-now/7498865487.html
2022-07-04 20:59, (EASTHAMPTON),"HUGE Three Bedroom,One Bathroom Duplex in Easthampton Available Now !",1700,2,1200.0,https://westernmass.craigslist.org/apa/d/northampton-huge-three-bedroomone/7504788797.html
2022-07-04 19:50, (Springfield),2 Bedroom 1.5 bath Duplex,1300,2,,https://westernmass.craigslist.org/apa/d/springfield-bedroom-15-bath-duplex/7504768246.html
2022-07-04 19:42, (Northampton),"sweet ranch house in a friendly, tree-lined neighborhood",2550,2,1200.0,https://westernmass.craigslist.org/apa/d/northampton-sweet-ranch-house-in/7504764511.html
2022-07-04 18:33," (Florence, MA)","House fo rent in Florence, MA",3200,4,950.0,https://westernmass.craigslist.org/apa/d/florence-house-fo-rent-in-florence-ma/7504752190.html
2022-07-04 17:22, (Springfield),55 and over community Now accepting applications for waitlist,899,1,447.0,https://westernmass.craigslist.org/apa/d/springfield-55-and-over-community-now/7504729955.html
2022-07-04 17:22, (Springfield),55 and over community Now accepting applications for waitlist,767,,419.0,https://westernmass.craigslist.org/apa/d/springfield-55-and-over-community-now/7504729882.html
2022-07-04 17:22, (Springfield),55 and over community Now accepting applications for waitlist,1040,2,825.0,https://westernmass.craigslist.org/apa/d/springfield-55-and-over-community-now/7504729797.html
2022-07-04 15:09, (Sheffield),Berkshires House Rental,2500,3,2160.0,https://westernmass.craigslist.org/apa/d/sheffield-berkshires-house-rental/7502483054.html
2022-07-04 13:57," (Greenfield, MA)",One Bedroom 19 Bank Row Apt 3,2100,1,,https://westernmass.craigslist.org/apa/d/greenfield-one-bedroom-19-bank-row-apt/7501778831.html
2022-07-04 13:42, (Easthampton),Nice quiet place to call home,600,2,,https://westernmass.craigslist.org/apa/d/easthampton-nice-quiet-place-to-call/7504645243.html
2022-07-04 12:55," (Downtown Palmer, Ma)",Classic studio apartment- 1/2 off first months rent rent,775,,,https://westernmass.craigslist.org/apa/d/three-rivers-classic-studio-apartment-2/7495956845.html
2022-07-04 11:51, (Holyoke),"Lovely 2-bedroom apartment up high -- HT, HW + incl. !",1095,2,1000.0,https://westernmass.craigslist.org/apa/d/holyoke-lovely-bedroom-apartment-up/7504598772.html
2022-07-04 11:14, (47 John St),Large Clean Four Bedroom Apartment,1150,4,,https://westernmass.craigslist.org/apa/d/pittsfield-large-clean-four-bedroom/7504580511.html
2022-07-04 09:26, (Pittsfield),Lakefront Duplex - starting July 15th or Aug 1st,1200,2,900.0,https://westernmass.craigslist.org/apa/d/lakefront-duplex-starting-july-15th-or/7504546023.html
2022-07-03 21:20," (Quincy, MA)",Wonderful North Quincy neighborhood,1800,2,1150.0,https://westernmass.craigslist.org/apa/d/quincy-wonderful-north-quincy/7504461019.html
2022-07-03 20:33," (Hadley, close to UMASS)",Private studio apartment,1200,1,,https://westernmass.craigslist.org/apa/d/hadley-private-studio-apartment/7504449385.html
2022-07-03 13:40, (Hadley),"Beautiful,  ALL NEW, 3 Bedroom Apartment!",3500,3,,https://westernmass.craigslist.org/apa/d/hadley-beautiful-all-new-bedroom/7504309840.html
2022-07-03 10:49, (Northampton),"$1700 4rm/ 2br - 800ft2 - Great In-Town 2BR Apartment/Location,",1700,2,800.0,https://westernmass.craigslist.org/apa/d/northampton-rm-2br-800ft2-great-in-town/7504246021.html
2022-07-02 19:03, (South Hadley),Beautiful Deleaded 4 Bedroom Single Family Cape for Rent,1800,4,1058.0,https://westernmass.craigslist.org/apa/d/south-hadley-beautiful-deleaded-bedroom/7504097151.html
2022-07-02 18:08, (MILLERS FALLS),2 Bedroom Spacious Renovated Apartment,1300,2,900.0,https://westernmass.craigslist.org/apa/d/millers-falls-bedroom-spacious/7499384178.html
2022-07-02 16:43, (South Hadley),Single Family Residence,1850,2,1200.0,https://westernmass.craigslist.org/apa/d/holyoke-single-family-residence/7504050410.html
2022-07-02 15:38, (Springfield),55 and over community Now accepting applications for waitlist,1040,2,825.0,https://westernmass.craigslist.org/apa/d/springfield-55-and-over-community-now/7504022429.html
2022-07-02 14:25, (Turners Falls),Sweet newly renovated 1BR,1200,1,350.0,https://westernmass.craigslist.org/apa/d/turners-falls-sweet-newly-renovated-1br/7503977572.html
2022-07-02 09:05, (Fitchburg/ Willow St),Beautiful 2Br in Fitchburg for August HW inc Laundry/Parking NO FEE,1450,2,,https://westernmass.craigslist.org/apa/d/fitchburg-beautiful-2br-in-fitchburg/7503851128.html
2022-07-01 15:22, (Westfield.),Lakeside apartment,1275,2,,https://westernmass.craigslist.org/apa/d/westfield-lakeside-apartment/7503618023.html
2022-07-01 14:47," (Easthampton, MA)",Private Single-Family Home,2750,3,1883.0,https://westernmass.craigslist.org/apa/d/easthampton-private-single-family-home/7503600541.html
2022-07-01 14:18, (Springfield),Accepting applications for waitlist,934,,507.0,https://westernmass.craigslist.org/apa/d/springfield-accepting-applications-for/7503585642.html
