date_time,town,title,price,beds,sqft,url
2022-07-07 18:12, (Coolidge Corner),===▶ Utilities Included! ▶ Big Bedrooms ▶ Dishwasher ▶  Laundry ▶,4400,4,1800.0,https://boston.craigslist.org/gbs/apa/d/brookline-village-utilities-included/7506032590.html
2022-07-07 18:04, (South Boston/ Andrew Square),▶NEW Polish Triangle high-end 1 bedroom w/ new kitchen & laundry,2300,1,,https://boston.craigslist.org/gbs/apa/d/dorchester-new-polish-triangle-high-end/7506029465.html
2022-07-07 17:51, (Brighton),===▶ Garage Parking ▶ Living & Dining ▶ Private Laundry ▶ Dishwasher,2950,3,1400.0,https://boston.craigslist.org/gbs/apa/d/newton-garage-parking-living-dining/7506024166.html
2022-07-07 17:41, (Salem),Apartment For Rent in Beautiful Neighborhod,1700,2,1100.0,https://boston.craigslist.org/nos/apa/d/salem-apartment-for-rent-in-beautiful/7506019988.html
2022-07-07 17:30, (Cambridge),1bd 1ba apartment for rent - Atmark Cambridge,2776,1,775.0,https://boston.craigslist.org/gbs/apa/d/cambridge-1bd-1ba-apartment-for-rent/7506014995.html
2022-07-07 17:28, (Amesbury),Beautiful 2 Bedroom in Downtown Amesbury,2000,2,750.0,https://boston.craigslist.org/nos/apa/d/amesbury-beautiful-bedroom-in-downtown/7506014332.html
2022-07-07 17:25, (CAMBRIDGE),"LARGE 2 BEDROOM/DAVIS/AELWIFE/ MINUTEMAN BIKEPATH/HARVARD,MIT AND TUFT",2800,2,,https://boston.craigslist.org/gbs/apa/d/cambridge-large-bedroom-davis-aelwife/7506012924.html
2022-07-07 17:09," (Porter Square, Somerville)",3b 1bath Porter Sq apartment ($3300). NO FEE,3300,3,,https://boston.craigslist.org/gbs/apa/d/somerville-3b-1bath-porter-sq-apartment/7506005912.html
2022-07-07 17:08, (SALEM - GREAT LOCATION!),SEPTEMBER 1ST! DOWNTOWN SALEM - WALK TO TRAIN - PET FRIENDLY!! NO FEE!,2500,2,1015.0,https://boston.craigslist.org/nos/apa/d/salem-september-1st-downtown-salem-walk/7506005490.html
2022-07-07 17:03, (Peabody),Gorgeous and spacious 1791 sq ft lofts available now,3530,2,1791.0,https://boston.craigslist.org/nos/apa/d/peabody-gorgeous-and-spacious-1791-sq/7506002843.html
2022-07-07 17:00, (Brighton - Oak Square),STUNNING top of hill with majestic VIEWS avail. Sept. 1st,3000,3,,https://boston.craigslist.org/gbs/apa/d/brighton-stunning-top-of-hill-with/7506001373.html
2022-07-07 16:53, (Somerville / Prospect Hill / Gilman Square / Union Square),"Huge modern house- 108 School St Somerville- 3 baths, A/C, Pets, NICE!",4800,4,2000.0,https://boston.craigslist.org/gbs/apa/d/somerville-huge-modern-house-108-school/7505998245.html
2022-07-07 16:52, (Somerville),"Union Square is a one minute walk, Enjoy Large Yard, Cat OK, Parking",1800,1,,https://boston.craigslist.org/nos/apa/d/somerville-union-square-is-one-minute/7505997909.html
2022-07-07 16:48, (Brighton),2nd Floor Studio - NO FEE - Avail Sept 1,1950,,350.0,https://boston.craigslist.org/gbs/apa/d/brighton-2nd-floor-studio-no-fee-avail/7505995899.html
