date_time,town,title,price,beds,sqft,url
2022-07-08 06:36, (daly city),"Pet park, Stainless steel appliances, EV charging stations",2270,,482.0,https://sfbay.craigslist.org/pen/apa/d/daly-city-pet-park-stainless-steel/7497727439.html
2022-07-08 06:36, (pacific heights),Apartment-Studio Unique (Furnished),2375,1,700.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-apartment-studio-unique/7506191633.html
2022-07-08 06:36," (19TH ST, OAKLAND, CA)",LAREGE SINGLE BEDROOM WITH CLOSET CLOSE TO LAKE MERRITT,1111,1,,https://sfbay.craigslist.org/eby/apa/d/oakland-larege-single-bedroom-with/7499983272.html
2022-07-08 06:28, (campbell),"Small Community near Los Gatos Parks, Swimming Pool & Hot Tub",2385,1,647.0,https://sfbay.craigslist.org/sby/apa/d/campbell-small-community-near-los-gatos/7498315749.html
2022-07-08 06:28, (ingleside / SFSU / CCSF),2Bedrooms / 1 Bath $1900 (In-law unit),1900,2,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2bedrooms-bath-1900-in/7495073574.html
2022-07-08 06:26, (santa rosa),"2 MOs FREE on MOVE -- Bright, Open Spaces in our New Community",2500,2,,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-mos-free-on-move-bright-open/7500656833.html
2022-07-08 06:26, (santa rosa),"CALL for 2 MO FREE! -- Newly Upgraded w/ Quartz Counters, New Apps",2500,2,,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-call-for-mo-free-newly/7500655979.html
2022-07-08 06:26, (santa rosa),APPLY & GET 2 MO. FREE ! ++ Beautifully Upgraded - Luxe Finishes,2500,2,,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-apply-get-mo-free/7500547825.html
2022-07-08 06:26, (santa rosa),MOVE w 2 FREE MTHs & a GC! || Just Minutes from Hwy 101 & SMART Train,2500,2,,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-move-2-free-mths-gc-just/7500547332.html
2022-07-08 06:26, (downtown / civic / van ness),"Fitness Center with Peloton Bikes, Pet Friendly Community, Fireplace",2495,,410.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-fitness-center-with/7499109178.html
2022-07-08 06:24, (1532 NE 21st Avenue),NEW LOWER PRICES!! ** Bike to Anywhere! Bike Score 100 & Storage,1399,1,,https://sfbay.craigslist.org/sfc/apa/d/portland-new-lower-prices-bike-to/7495896072.html
2022-07-08 06:23, (1532 NE 21st Avenue),CALL & MOVE IN ASAP ** Bike to Anywhere! Enjoy New Appliances & More!,1599,1,,https://sfbay.craigslist.org/sfc/apa/d/portland-call-move-in-asap-bike-to/7506203162.html
2022-07-08 06:23, (oakland north / temescal),"Floor to Ceiling Windows, View of 51st Street, Book a Tour Now!",4725,2,1286.0,https://sfbay.craigslist.org/eby/apa/d/oakland-floor-to-ceiling-windows-view/7502293011.html
2022-07-08 06:21, (pacific heights),"PAC HEIGHT-FULLY RMDLD 1 BR,1 BA,PK AVL",3098,1,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-pac-height-fully-rmdld/7506202220.html
2022-07-08 06:20, (alameda),"Shimmering Swimming Pool, Cable Ready, Dishwasher",2245,1,500.0,https://sfbay.craigslist.org/eby/apa/d/fremont-shimmering-swimming-pool-cable/7496701186.html
